work_group,expected_source,status,in_primary,in_secondary,in_combined,expected_documents,combined_documents,expected_doc_ids,combined_doc_ids
Toparceanu__TaraDeDincoloDeNegura,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_TaraDeDincoloDeNegura.txt,Toparceanu_TaraDeDincoloDeNegura.txt
Vlahuta__1887,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_1887.txt,Vlahuta_1887.txt
Vlahuta__AdevarulAsteapta,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_AdevarulAsteapta.txt,Vlahuta_AdevarulAsteapta.txt
Vlahuta__Agapia,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Agapia.txt,Vlahuta_Agapia.txt
Vlahuta__Braila,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Braila.txt,Vlahuta_Braila.txt
Vlahuta__CampinaValeaDoftaneiSlaniculPrahovei,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_CampinaValeaDoftaneiSlaniculPrahovei.txt,Vlahuta_CampinaValeaDoftaneiSlaniculPrahovei.txt
Vlahuta__Campulung,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Campulung.txt,Vlahuta_Campulung.txt
Vlahuta__Chipuri,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Chipuri.txt,Vlahuta_Chipuri.txt
Vlahuta__CiobaniiLuiGrigorescu,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_CiobaniiLuiGrigorescu.txt,Vlahuta_CiobaniiLuiGrigorescu.txt
Vlahuta__Constanta,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Constanta.txt,Vlahuta_Constanta.txt
Vlahuta__CorbulHinova,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_CorbulHinova.txt,Vlahuta_CorbulHinova.txt
Vlahuta__DaciaRomana,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_DaciaRomana.txt,Vlahuta_DaciaRomana.txt
Vlahuta__DecebalTraianLupteleLor,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_DecebalTraianLupteleLor.txt,Vlahuta_DecebalTraianLupteleLor.txt
Vlahuta__Desa,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Desa.txt,Vlahuta_Desa.txt
Vlahuta__DinGoanaVietii,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_DinGoanaVietii.txt,Vlahuta_DinGoanaVietii.txt
Vlahuta__Galatii,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Galatii.txt,Vlahuta_Galatii.txt
Vlahuta__GetiiDacii,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_GetiiDacii.txt,Vlahuta_GetiiDacii.txt
Vlahuta__GiurgiuCalugarenii,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_GiurgiuCalugarenii.txt,Vlahuta_GiurgiuCalugarenii.txt
Vlahuta__GuraJiuluiBechetulCeleiul,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_GuraJiuluiBechetulCeleiul.txt,Vlahuta_GuraJiuluiBechetulCeleiul.txt
Vlahuta__InAmurg,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InAmurg.txt,Vlahuta_InAmurg.txt
Vlahuta__InCetateaCarpatilor,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InCetateaCarpatilor.txt,Vlahuta_InCetateaCarpatilor.txt
Vlahuta__InLarg,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InLarg.txt,Vlahuta_InLarg.txt
Vlahuta__InMoldovaAlexandruCelBun,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InMoldovaAlexandruCelBun.txt,Vlahuta_InMoldovaAlexandruCelBun.txt
Vlahuta__InMunteniaMirceaCelMare,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InMunteniaMirceaCelMare.txt,Vlahuta_InMunteniaMirceaCelMare.txt
Vlahuta__InMuntiiBacaului,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InMuntiiBacaului.txt,Vlahuta_InMuntiiBacaului.txt
Vlahuta__InMuntiiBuzauluiSiriu,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InMuntiiBuzauluiSiriu.txt,Vlahuta_InMuntiiBuzauluiSiriu.txt
Vlahuta__InMuntiiNeamtului,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InMuntiiNeamtului.txt,Vlahuta_InMuntiiNeamtului.txt
Vlahuta__InMuntiiSucevii,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InMuntiiSucevii.txt,Vlahuta_InMuntiiSucevii.txt
Vlahuta__InNovaci,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InNovaci.txt,Vlahuta_InNovaci.txt
Vlahuta__InPace,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InPace.txt,Vlahuta_InPace.txt
Vlahuta__InRamnicuSarat,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InRamnicuSarat.txt,Vlahuta_InRamnicuSarat.txt
Vlahuta__InRazboi,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InRazboi.txt,Vlahuta_InRazboi.txt
Vlahuta__InTara,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InTara.txt,Vlahuta_InTara.txt
Vlahuta__InValcea,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InValcea.txt,Vlahuta_InValcea.txt
Vlahuta__InViforulNavalirilor,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InViforulNavalirilor.txt,Vlahuta_InViforulNavalirilor.txt
Vlahuta__InVrancea,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InVrancea.txt,Vlahuta_InVrancea.txt
Vlahuta__InZarileTrecutului,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InZarileTrecutului.txt,Vlahuta_InZarileTrecutului.txt
Vlahuta__InZoriiMantuirii,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_InZoriiMantuirii.txt,Vlahuta_InZoriiMantuirii.txt
Vlahuta__IntemeiereaPrincipatelor,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_IntemeiereaPrincipatelor.txt,Vlahuta_IntemeiereaPrincipatelor.txt
Vlahuta__IntreTarmurileNoastre,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_IntreTarmurileNoastre.txt,Vlahuta_IntreTarmurileNoastre.txt
Vlahuta__Islazul,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Islazul.txt,Vlahuta_Islazul.txt
Vlahuta__LaBarbizon,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_LaBarbizon.txt,Vlahuta_LaBarbizon.txt
Vlahuta__LaCaineni,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_LaCaineni.txt,Vlahuta_LaCaineni.txt
Vlahuta__LaCalafat,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_LaCalafat.txt,Vlahuta_LaCalafat.txt
Vlahuta__LaCampina,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_LaCampina.txt,Vlahuta_LaCampina.txt
Vlahuta__LaParis,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_LaParis.txt,Vlahuta_LaParis.txt
Vlahuta__LaUmbra,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_LaUmbra.txt,Vlahuta_LaUmbra.txt
Vlahuta__ManastireaSiPesteraPolovraci,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_ManastireaSiPesteraPolovraci.txt,Vlahuta_ManastireaSiPesteraPolovraci.txt
Vlahuta__ManastireaTismana,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_ManastireaTismana.txt,Vlahuta_ManastireaTismana.txt
Vlahuta__Meledic,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Meledic.txt,Vlahuta_Meledic.txt
Vlahuta__MihaiViteazul,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_MihaiViteazul.txt,Vlahuta_MihaiViteazul.txt
Vlahuta__MoldovaSubUrmasiiLuiStefanCelMare,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_MoldovaSubUrmasiiLuiStefanCelMare.txt,Vlahuta_MoldovaSubUrmasiiLuiStefanCelMare.txt
Vlahuta__MuntelePenteleuManastireaGavanu,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_MuntelePenteleuManastireaGavanu.txt,Vlahuta_MuntelePenteleuManastireaGavanu.txt
Vlahuta__Muntenia14941593,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Muntenia14941593.txt,Vlahuta_Muntenia14941593.txt
Vlahuta__OstrovulMareRuini,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_OstrovulMareRuini.txt,Vlahuta_OstrovulMareRuini.txt
Vlahuta__PeArgesCurteaDeArges,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PeArgesCurteaDeArges.txt,Vlahuta_PeArgesCurteaDeArges.txt
Vlahuta__PeCheiaBistritei,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PeCheiaBistritei.txt,Vlahuta_PeCheiaBistritei.txt
Vlahuta__PeCoamaMohorului,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PeCoamaMohorului.txt,Vlahuta_PeCoamaMohorului.txt
Vlahuta__PeColibasi,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PeColibasi.txt,Vlahuta_PeColibasi.txt
Vlahuta__PeIalomitaDeLaTargovisteLaPetrosita,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PeIalomitaDeLaTargovisteLaPetrosita.txt,Vlahuta_PeIalomitaDeLaTargovisteLaPetrosita.txt
Vlahuta__PeInaltimileParangului,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PeInaltimileParangului.txt,Vlahuta_PeInaltimileParangului.txt
Vlahuta__PeInsulaSerpilor,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PeInsulaSerpilor.txt,Vlahuta_PeInsulaSerpilor.txt
Vlahuta__PeObarsiaLaOmulPeValeaCerbului,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PeObarsiaLaOmulPeValeaCerbului.txt,Vlahuta_PeObarsiaLaOmulPeValeaCerbului.txt
Vlahuta__PeValeaJiului,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PeValeaJiului.txt,Vlahuta_PeValeaJiului.txt
Vlahuta__PeValeaPrahoveiPredealAzugaBusteniSinaia,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PeValeaPrahoveiPredealAzugaBusteniSinaia.txt,Vlahuta_PeValeaPrahoveiPredealAzugaBusteniSinaia.txt
Vlahuta__PodulDePesteDunare,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PodulDePesteDunare.txt,Vlahuta_PodulDePesteDunare.txt
Vlahuta__PoeziaVietii,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PoeziaVietii.txt,Vlahuta_PoeziaVietii.txt
Vlahuta__PortileDeFier,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PortileDeFier.txt,Vlahuta_PortileDeFier.txt
Vlahuta__Posada,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Posada.txt,Vlahuta_Posada.txt
Vlahuta__PrimaExpozitie,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PrimaExpozitie.txt,Vlahuta_PrimaExpozitie.txt
Vlahuta__PrinCheiaTataruluiLaSchitulPestera,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PrinCheiaTataruluiLaSchitulPestera.txt,Vlahuta_PrinCheiaTataruluiLaSchitulPestera.txt
Vlahuta__PrintreDealuriSiMuscele,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_PrintreDealuriSiMuscele.txt,Vlahuta_PrintreDealuriSiMuscele.txt
Vlahuta__RamnicuValciiValeaOltului,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_RamnicuValciiValeaOltului.txt,Vlahuta_RamnicuValciiValeaOltului.txt
Vlahuta__RucarDambovicioara,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_RucarDambovicioara.txt,Vlahuta_RucarDambovicioara.txt
Vlahuta__Silistioara,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Silistioara.txt,Vlahuta_Silistioara.txt
Vlahuta__SoaptaAdevarului,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_SoaptaAdevarului.txt,Vlahuta_SoaptaAdevarului.txt
Vlahuta__StefanCelMare,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_StefanCelMare.txt,Vlahuta_StefanCelMare.txt
Vlahuta__SubFanarioti,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_SubFanarioti.txt,Vlahuta_SubFanarioti.txt
Vlahuta__Sulina,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Sulina.txt,Vlahuta_Sulina.txt
Vlahuta__TainaPuterii,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_TainaPuterii.txt,Vlahuta_TainaPuterii.txt
Vlahuta__TaraPoporul,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_TaraPoporul.txt,Vlahuta_TaraPoporul.txt
Vlahuta__TargovisteaRuinile,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_TargovisteaRuinile.txt,Vlahuta_TargovisteaRuinile.txt
Vlahuta__TarguJiu,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_TarguJiu.txt,Vlahuta_TarguJiu.txt
Vlahuta__TarileRomaneInVeaculAlXviiLea,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_TarileRomaneInVeaculAlXviiLea.txt,Vlahuta_TarileRomaneInVeaculAlXviiLea.txt
Vlahuta__Tulcea,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Tulcea.txt,Vlahuta_Tulcea.txt
Vlahuta__TurnuMagurele,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_TurnuMagurele.txt,Vlahuta_TurnuMagurele.txt
Vlahuta__TurnuSeverin,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_TurnuSeverin.txt,Vlahuta_TurnuSeverin.txt
Vlahuta__UnSolAlNeamului,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_UnSolAlNeamului.txt,Vlahuta_UnSolAlNeamului.txt
Vlahuta__UndireaNeamuluiRomanesc,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_UndireaNeamuluiRomanesc.txt,Vlahuta_UndireaNeamuluiRomanesc.txt
Vlahuta__UrmasiiLuiAlexandruCelBun,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_UrmasiiLuiAlexandruCelBun.txt,Vlahuta_UrmasiiLuiAlexandruCelBun.txt
Vlahuta__UrmasiiLuiMirceaVladTepes,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_UrmasiiLuiMirceaVladTepes.txt,Vlahuta_UrmasiiLuiMirceaVladTepes.txt
Vlahuta__ValeaMotrului,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_ValeaMotrului.txt,Vlahuta_ValeaMotrului.txt
Vlahuta__ValeaPrutului,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_ValeaPrutului.txt,Vlahuta_ValeaPrutului.txt
Vlahuta__ValeaTeleajenului,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_ValeaTeleajenului.txt,Vlahuta_ValeaTeleajenului.txt
Vlahuta__ViataPictorului,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_ViataPictorului.txt,Vlahuta_ViataPictorului.txt
Vlahuta__VladislavBasaraba,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_VladislavBasaraba.txt,Vlahuta_VladislavBasaraba.txt
Vlahuta__Zimnicea,ro-stories-AP-clean,ok,False,True,True,1,1,Vlahuta_Zimnicea.txt,Vlahuta_Zimnicea.txt
